is_correct,candidate_id,bow_norm,jaccard_norm,order_norm,bm25_norm,cross_norm
0,5979210,0.18758,0.14171,0.24253,0.06775,0.16602
1,68678,0.17770,0.59814,0.40642,0.77492,0.43455
0,1246943,0.12945,0.00000,0.00000,0.00000,0.94099
0,8252417,0.11639,1.00000,0.95367,1.00000,0.28593
0,2274804,0.02496,0.00000,0.00000,0.00000,0.95282
0,10262457,0.01501,0.00000,0.00000,0.00000,0.93645
0,12816013,0.00565,0.66016,1.00000,0.88260,0.07461
0,8363270,0.00000,0.17282,0.28610,0.11792,0.18621
0,814642,1.00000,0.27493,0.30830,0.81905,0.61648
0,814639,0.91216,0.39753,0.23009,0.91937,0.49239
0,12502778,0.90161,0.00000,0.00000,0.00000,0.08117
0,12875241,0.75213,0.71958,0.78788,0.93041,0.64458
0,15058521,0.67334,0.54575,0.67241,0.66955,0.02757
0,10612585,0.61102,0.78704,0.55319,0.89103,0.06035
0,4903293,0.46508,0.82324,0.41935,0.67676,0.06746
0,262656,0.35690,0.00000,0.00000,0.00000,0.60275
0,1742751,0.35630,0.59859,0.40625,0.69960,0.17479
0,29241,0.32214,0.30977,0.13830,0.55205,0.14414
0,4483832,0.22119,1.00000,1.00000,0.83528,1.00000
0,823590,0.21059,0.39045,0.25000,0.62212,0.03139
0,12716836,0.07251,0.66929,0.63415,1.00000,0.24141
0,2206450,0.00430,0.00000,0.00000,0.00000,0.00000
0,3320356,0.00000,0.00000,0.00000,0.00000,0.61257
0,8916311,1.00000,1.00000,1.00000,1.00000,0.59380
0,77347,0.66965,0.39252,0.90662,0.36198,0.47694
0,76915,0.50356,0.36120,0.64729,0.36613,0.05023
0,39349,0.48136,0.42188,0.43377,0.35216,0.96463
0,276916,0.46366,0.42188,0.43377,0.35216,0.96463
0,16099217,0.25801,0.00000,0.00000,0.00000,0.76653
0,3921955,0.22717,0.00000,0.00000,0.00000,1.00000
0,814189,0.16569,0.38961,0.61172,0.34880,0.07372
0,827795,0.12954,0.48485,0.62313,0.31149,0.26993
0,76787,0.12943,0.20168,0.11111,0.19839,0.05091
0,26129,0.08649,0.26593,0.62782,0.47330,0.07186
0,3491937,0.06135,0.38434,0.74388,0.38482,0.71728
0,4456235,0.05715,0.53631,0.58803,0.35898,0.59456
0,12249168,0.02588,0.00000,0.00000,0.00000,0.75444
0,73379,0.00000,0.29682,0.75225,0.29405,0.00000
1,6813,1.00000,0.69591,0.56757,1.00000,1.00000
0,16966925,0.44646,0.59130,0.57534,0.73565,0.83986
0,13349868,0.26195,0.00000,0.00000,0.00000,0.24907
0,244606,0.11576,0.20238,0.05224,0.21388,0.47814
0,2270160,0.11020,0.55967,0.35897,0.31641,0.49475
0,3650324,0.10631,0.42368,0.23464,0.31151,0.56099
0,5225641,0.10631,0.00000,0.00000,0.00000,0.02424
0,12843471,0.02145,0.47222,0.29787,0.33293,0.21069
0,333875,0.01207,0.45333,0.43750,0.27768,0.46164
0,1836035,0.00288,0.00000,0.00000,0.00000,0.01414
0,9925075,0.00288,0.50000,0.55263,0.27452,0.43830
0,5744915,0.00114,0.00000,0.00000,0.00000,0.00000
0,651526,0.00000,0.00000,0.00000,0.00000,0.30735
0,4578875,0.00000,0.32075,0.27815,0.22976,0.35021
0,6503262,0.00000,1.00000,1.00000,0.31414,0.48379
1,85702,1.00000,0.68519,0.58667,0.59846,0.69152
0,831092,0.29687,0.06526,0.05295,0.15853,0.12743
0,19756,0.14843,0.26056,0.12644,0.69404,0.50525
0,70728,0.14843,0.14741,0.03723,0.58539,0.60424
0,1583396,0.14843,0.58730,0.35341,1.00000,0.72583
0,13331904,0.14843,0.00000,0.00000,0.00000,0.01011
0,826715,0.10939,0.10541,0.08627,0.43883,0.18150
0,287983,0.06161,0.15417,0.07928,0.63111,0.47430
0,2193934,0.06161,0.31624,0.16858,0.92147,1.00000
0,3472424,0.06161,0.00000,0.00000,0.00000,0.00000
0,5208878,0.06161,0.00000,0.00000,0.00000,0.00529
0,81737,0.00000,0.15226,0.03333,0.47885,0.02550
0,101201,0.00000,0.00000,0.00000,0.00000,0.02788
0,463660,0.00000,0.00000,0.00000,0.00000,0.03031
0,2302024,0.00000,1.00000,1.00000,0.99399,0.66924
1,20527,1.00000,0.13221,0.00000,0.20388,1.00000
0,71737,0.02995,0.15193,0.00000,0.21323,0.27492
0,7497187,0.01514,0.00000,0.00000,0.00000,0.00000
0,11722914,0.01514,0.00000,0.00000,0.00000,0.00016
0,43697,0.01267,0.50000,0.44444,0.71894,0.87858
0,142694,0.01267,0.65476,0.61818,0.84271,0.49575
0,7033585,0.01267,0.00000,0.00000,0.00000,0.00212
1,16582560,0.01267,0.00000,0.00000,0.00000,0.02137
0,8170262,0.00531,0.00000,0.00000,0.00000,0.02878
0,74314,0.00000,0.37162,0.32381,0.58019,0.62417
0,346591,0.00000,0.00000,0.00000,0.00000,0.00883
1,453550,0.00000,1.00000,1.00000,1.00000,0.75483
0,542481,0.00000,0.00000,0.00000,0.00000,0.00084
0,6114615,0.00000,0.00000,0.00000,0.00000,0.73261
0,12646961,0.00000,0.63953,0.58120,0.79797,0.46011
0,36522,1.00000,0.05668,0.01797,0.60147,0.27070
0,13498865,0.57813,0.00000,0.00000,0.00000,0.00000
0,73489,0.45816,0.03911,0.01255,0.30316,0.22787
0,11561358,0.45816,0.15054,0.05376,0.74971,0.51881
0,816046,0.28906,0.03050,0.01508,0.29942,0.35617
0,327348,0.00000,0.16867,0.19417,0.66539,0.84597
0,590233,0.00000,0.00000,0.00000,0.00000,0.04379
0,785358,0.00000,0.25455,0.10256,0.78577,0.62616
0,2238020,0.00000,0.58333,0.66667,0.66667,0.79520
0,2445762,0.00000,1.00000,1.00000,1.00000,1.00000
0,2939703,0.00000,0.17500,0.13468,0.67630,0.61944
0,4617485,0.00000,0.09333,0.09259,0.33885,0.17902
0,5440006,0.00000,0.00000,0.00000,0.00000,0.08370
0,6712926,0.00000,0.00000,0.00000,0.00000,0.02385
0,6834447,0.00000,0.00000,0.00000,0.00000,0.00396
1,21512,1.00000,0.11111,0.09704,0.35877,1.00000
0,4106692,0.12038,0.33607,0.32727,0.89751,0.76667
0,5147618,0.12038,0.00000,0.00000,0.00000,0.56170
0,3576973,0.09626,0.49398,0.47788,0.93183,0.62400
0,77145,0.08304,0.12596,0.06250,0.58697,0.00000
0,817638,0.08304,0.26115,0.07965,0.91757,0.62188
0,78825,0.03734,0.16466,0.15254,0.77357,0.77452
0,85723,0.03734,0.36283,0.35762,0.77479,0.68430
0,100567,0.03734,0.25786,0.27273,0.93635,0.88105
0,250406,0.03734,0.47674,0.39706,0.91310,0.71192
0,265683,0.03734,0.22043,0.06923,0.80443,0.64905
0,821785,0.03734,0.11582,0.11921,0.42185,0.48314
0,5058433,0.03734,1.00000,1.00000,1.00000,0.87203
0,14357765,0.03734,0.45055,0.45763,0.88742,0.55465
0,3573358,0.00000,0.70690,0.66667,0.92756,0.67575
1,85698,1.00000,0.26471,0.15819,0.89550,1.00000
0,72777,0.47082,0.35526,0.10654,0.85096,0.43106
0,2007748,0.40890,0.00000,0.00000,0.00000,0.08253
0,53392,0.37311,0.24434,0.15660,0.73380,0.50500
1,85744,0.33311,0.00000,0.00000,0.00000,0.00000
0,33303,0.17349,0.27273,0.24306,0.65059,0.43481
0,250180,0.17349,0.00000,0.00000,0.00000,0.04448
0,824815,0.17349,0.19565,0.18667,0.22208,0.37356
0,55616,0.13771,0.48214,0.15351,0.61457,0.39823
0,55584,0.09770,0.21053,0.14815,0.40671,0.38631
0,82501,0.09770,0.35065,0.21407,0.76355,0.29188
0,39164,0.00000,0.21774,0.21148,0.71952,0.42400
0,85373,0.00000,0.62791,0.62500,0.86124,0.54553
0,138701,0.00000,0.66667,0.80460,0.31677,0.26540
0,259209,0.00000,1.00000,1.00000,1.00000,0.60441
1,85703,1.00000,0.00000,0.00000,0.00000,0.00000
0,56722,0.61905,0.22674,0.29231,0.83171,0.47092
0,14010322,0.57259,0.00000,0.00000,0.00000,0.05464
0,49600,0.54541,0.04167,0.02953,0.41951,0.65255
0,10088,0.49895,0.06436,0.04891,0.58704,0.32479
0,84456,0.49895,0.02471,0.03671,0.35767,0.29366
0,242372,0.45249,0.14773,0.05556,0.68801,0.63579
0,609156,0.45249,1.00000,1.00000,1.00000,1.00000
0,4731916,0.45249,0.20000,0.25333,0.78907,0.90008
0,6464605,0.45249,0.06533,0.04060,0.41691,0.49522
0,49912,0.04334,0.06250,0.05531,0.85860,0.38729
0,2781348,0.03571,0.00000,0.00000,0.00000,0.12569
0,14173953,0.00378,0.00000,0.00000,0.00000,0.05599
0,3688528,0.00335,0.00000,0.00000,0.00000,0.03648
0,32446,0.00000,0.02937,0.03551,0.42816,0.04324
1,85704,1.00000,0.00000,0.00000,0.00000,0.29589
0,31448,0.68537,0.52991,0.48312,1.00000,1.00000
0,4085216,0.27874,0.00000,0.00000,0.00000,0.58780
0,792871,0.22543,0.00000,0.00000,0.00000,0.60026
0,41177,0.20360,0.67760,0.00000,0.74751,0.66718
0,814526,0.12846,0.87324,1.00000,0.41366,0.46191
0,9599597,0.12846,0.00000,0.00000,0.00000,0.01605
0,4435919,0.07514,0.00000,0.00000,0.00000,0.00113
0,7435255,0.07514,0.00000,0.00000,0.00000,0.88906
0,1771957,0.04135,0.00000,0.00000,0.00000,0.01288
0,7527748,0.04135,0.00000,0.00000,0.00000,0.00194
0,31516,0.02183,1.00000,0.54070,0.56951,0.24710
0,52198,0.02183,0.75610,0.65957,0.53649,0.53050
0,15375496,0.02183,0.00000,0.00000,0.00000,0.01147
0,350627,0.00000,0.00000,0.00000,0.00000,0.00000
1,85712,1.00000,0.11667,0.13672,0.47045,0.95031
0,262664,0.88004,0.00000,0.00000,0.00000,0.09121
0,16865775,0.83540,0.41791,0.34314,0.98031,0.86582
0,108849,0.62172,0.16970,0.07172,0.64037,0.31148
0,6334337,0.48564,1.00000,1.00000,1.00000,0.90537
0,85705,0.23357,0.13023,0.10057,0.74307,0.56039
0,81439,0.21869,0.11371,0.08281,0.62838,0.56264
0,8696334,0.06066,0.00000,0.00000,0.00000,0.00000
0,85032,0.01232,0.14545,0.16827,0.36567,0.20752
0,3585910,0.01232,0.15135,0.11824,0.51614,0.54142
0,5475877,0.00650,0.72258,0.53571,0.70823,0.60483
0,717658,0.00335,0.20550,0.17157,0.51367,0.39917
0,74196,0.00000,0.13099,0.06228,0.42932,0.18652
0,350316,0.00000,0.00000,0.00000,0.00000,0.00509
0,13556019,0.00000,0.65882,0.77778,0.73672,1.00000
1,85702,1.00000,0.00000,0.00000,0.00000,0.01511
0,821293,0.68789,0.00000,0.00000,0.00000,0.44731
0,3215987,0.57044,0.71154,0.57282,1.00000,0.62046
0,824777,0.51985,0.32647,0.13850,0.57853,0.35618
0,829807,0.51985,0.00000,0.00000,0.00000,0.04839
0,16695717,0.51985,0.00000,0.00000,0.00000,0.00091
0,823117,0.07561,0.00000,0.00000,0.00000,0.00797
0,827631,0.01753,0.13309,0.15691,0.26399,0.15906
0,10882837,0.01753,0.00000,0.00000,0.00000,0.02026
0,2068374,0.00837,0.45122,0.67045,0.35762,1.00000
0,50934,0.00231,0.25694,0.10727,0.68364,0.25653
0,63926,0.00000,1.00000,1.00000,0.85819,0.67592
0,183446,0.00000,0.26619,0.16389,0.48026,0.52897
0,6116236,0.00000,0.00000,0.00000,0.00000,0.00000
0,6328709,0.00000,0.00000,0.00000,0.00000,0.01118
1,5931,1.00000,0.10069,0.06181,0.82926,1.00000
0,4093352,0.68052,0.00000,0.00000,0.00000,0.00000
0,360448,0.57598,0.00000,0.00000,0.00000,0.07195
1,588026,0.57598,0.00000,0.00000,0.00000,0.00880
0,3184407,0.57598,0.57711,0.45652,0.83741,0.79279
0,62322,0.52781,0.23577,0.16867,0.40837,0.76678
0,62327,0.47963,0.08406,0.08333,0.36425,0.50265
0,11539538,0.03598,0.76316,0.75000,1.00000,0.76208
0,353177,0.03011,1.00000,0.84000,0.96757,0.71615
0,50438,0.01959,0.14356,0.09211,0.63955,0.20461
0,77420,0.01761,0.26606,0.28188,0.79828,0.72028
0,5815654,0.00969,0.00000,0.00000,0.00000,0.15293
0,50430,0.00917,0.80556,1.00000,0.26586,0.57088
0,77426,0.00000,0.60417,0.56757,0.87872,0.67179
0,15197632,0.00000,0.00000,0.00000,0.00000,0.00219
1,85718,1.00000,0.00000,0.00000,0.00000,0.00000
0,32601,0.60586,0.52252,0.62069,0.69551,0.03848
0,5568226,0.59727,0.00000,0.00000,0.00000,0.01258
0,49528,0.57628,0.47934,0.49770,0.63341,1.00000
0,96455,0.54671,1.00000,1.00000,1.00000,0.63900
0,7162332,0.49615,0.53704,0.54962,0.84027,0.67885
0,40318,0.05382,0.15912,0.00000,0.60047,0.26206
0,49514,0.04941,0.23577,0.00000,0.64114,0.32512
0,72807,0.01079,0.00000,0.00000,0.00000,0.00558
0,17149,0.00984,0.13712,0.07725,0.48965,0.04665
0,6200173,0.00852,0.00000,0.00000,0.00000,0.44096
0,10226083,0.00684,0.00000,0.00000,0.00000,0.00364
0,14906278,0.00578,0.55238,0.58065,0.65727,0.30904
0,71292,0.00000,0.20244,0.09549,0.48923,0.01192
0,4914627,0.00000,0.00000,0.00000,0.00000,0.01399
1,85722,1.00000,1.00000,1.00000,0.18999,0.00000
0,81754,0.23429,0.31441,0.23464,0.25541,0.33784
0,7706923,0.19758,0.00000,0.00000,0.00000,0.02896
0,9824,0.03129,0.25000,0.13365,0.43948,0.38705
0,9915,0.01223,0.25899,0.13625,0.32116,0.05400
0,74385,0.01223,0.27692,0.15259,0.36266,0.21094
0,75453,0.01027,0.83721,0.70000,1.00000,1.00000
0,17149,0.00716,0.25442,0.11966,0.30438,0.07961
0,18012,0.00716,0.48000,0.42424,0.23105,0.00022
0,75067,0.00682,0.36923,0.26047,0.39744,0.05098
0,5385541,0.00682,0.30126,0.07018,0.37633,0.01372
0,814624,0.00640,0.29150,0.07467,0.19524,0.05473
0,31156,0.00360,0.34286,0.19377,0.40879,0.03107
0,37602,0.00000,0.16552,0.14035,0.11831,0.01849
0,49600,0.00000,0.22930,0.13023,0.29720,0.15930
1,85723,1.00000,0.21239,0.24503,0.75391,0.97956
0,12381521,0.30657,0.48000,0.58730,0.98222,1.00000
0,5512888,0.27371,1.00000,0.50340,1.00000,0.91586
0,5514312,0.27371,0.00000,0.00000,0.00000,0.19649
0,295952,0.19343,0.42857,0.34742,0.86287,0.96308
0,4034242,0.19343,0.00000,0.00000,0.00000,0.16821
0,6664517,0.19343,0.00000,0.00000,0.00000,0.10459
0,9014930,0.19343,0.26667,0.29600,0.85885,0.92969
0,15028231,0.19343,0.00000,0.00000,0.00000,0.00000
0,5518066,0.08028,0.53333,0.66071,0.88340,0.95784
0,9026188,0.08028,0.70588,0.45679,0.89412,0.97869
0,12837538,0.08028,0.85714,1.00000,0.99736,0.90717
0,1406674,0.00000,0.58537,0.42529,0.83041,0.88612
0,2971736,0.00000,0.00000,0.00000,0.00000,0.36038
0,4478179,0.00000,0.07960,0.04421,0.39303,0.46582
1,73156,1.00000,0.10417,0.12264,0.82073,0.87126
0,285,0.54521,0.08043,0.10000,0.35914,0.45980
0,15550336,0.44444,0.00000,0.00000,0.00000,0.36510
0,9278988,0.37945,1.00000,1.00000,1.00000,1.00000
0,15972550,0.37945,0.61224,0.54167,0.93215,0.73903
0,5246907,0.33333,0.00000,0.00000,0.00000,0.09269
0,10205527,0.26834,0.50000,0.54930,0.80081,0.86953
0,11113781,0.26834,0.13636,0.13220,0.46621,0.63261
0,50463,0.25799,0.10949,0.15758,0.28155,0.46842
0,820676,0.15723,0.00000,0.00000,0.00000,0.02908
0,12406424,0.15723,0.00000,0.00000,0.00000,0.03711
0,12840885,0.15723,0.00000,0.00000,0.00000,0.00000
0,13689210,0.15723,0.00000,0.00000,0.00000,0.01816
0,15118115,0.15723,0.00000,0.00000,0.00000,0.01250
0,5764,0.00000,0.03676,0.00000,0.33129,0.07815
1,53392,1.00000,0.22321,0.27867,0.23197,0.66826
0,45749,0.58519,0.39185,0.37073,0.60015,0.82455
0,64453,0.55659,0.52966,0.50060,0.64681,0.82665
0,84709,0.54638,0.76220,0.36667,0.79275,0.97655
0,551959,0.51778,0.85616,1.00000,1.00000,1.00000
0,1315739,0.51778,1.00000,0.92376,0.90150,0.99809
0,32607,0.12194,0.49261,0.28630,0.96211,0.18278
0,75247,0.06105,0.63291,0.37156,0.91698,0.64206
0,3245813,0.03156,0.00000,0.00000,0.00000,0.00000
0,7574690,0.02887,0.00000,0.00000,0.00000,0.01419
0,5477716,0.02287,0.00000,0.00000,0.00000,0.01442
0,6120197,0.02287,0.00000,0.00000,0.00000,0.01103
0,11379708,0.01168,0.00000,0.00000,0.00000,0.01452
0,3295180,0.00190,0.00000,0.00000,0.00000,0.05746
0,78202,0.00000,0.85470,0.89892,0.83353,0.58949
1,21379,1.00000,0.34545,0.43946,0.49207,0.01834
0,85060,0.64430,0.42222,0.46226,0.93971,0.92816
0,30371,0.62652,0.31405,0.65333,0.43960,0.10850
0,74406,0.58937,0.25815,0.18421,0.75834,0.21860
0,46435,0.58308,0.29688,0.38583,0.80703,0.49544
0,317335,0.49677,1.00000,1.00000,1.00000,1.00000
0,35576,0.09716,0.00000,0.00000,0.00000,0.00000
0,75285,0.06576,0.35514,0.49831,0.90389,0.63285
0,33303,0.05713,0.38000,0.50515,0.61017,0.03706
0,66898,0.05713,0.62295,0.58683,0.69794,0.83421
0,45774,0.04905,0.32479,0.27606,0.84020,0.07494
0,34502,0.04527,0.53147,0.69668,0.68582,0.92775
0,85571,0.02856,0.26887,0.29697,0.46560,0.08993
0,5960577,0.02856,0.00000,0.00000,0.00000,0.04057
0,497908,0.00000,0.00000,0.00000,0.00000,0.00927
1,285,1.00000,0.34600,0.21241,0.37139,0.90956
0,50463,0.52908,0.94708,1.00000,0.75925,1.00000
0,43327,0.19146,1.00000,0.72568,1.00000,0.54997
0,9756,0.09835,0.22644,0.19552,0.32561,0.05784
0,8122802,0.09835,0.00000,0.00000,0.00000,0.00922
0,1905,0.03777,0.24856,0.22045,0.07879,0.02039
0,77347,0.03777,0.22179,0.19622,0.07343,0.00549
0,816310,0.03777,0.00000,0.00000,0.00000,0.00000
0,818566,0.03777,0.00000,0.00000,0.00000,0.01360
0,286,0.00000,0.42822,0.46111,0.11390,0.00552
1,287,0.00000,0.00000,0.00000,0.00000,0.00937
1,288,0.00000,0.00000,0.00000,0.00000,0.07360
0,289,0.00000,0.00000,0.00000,0.00000,0.09149
0,290,0.00000,0.00000,0.00000,0.00000,0.04250
0,291,0.00000,0.00000,0.00000,0.00000,0.02252
1,85744,1.00000,0.00000,0.00000,0.00000,0.00000
1,31550,0.31272,0.59055,0.36620,0.88869,0.92699
1,53330,0.28794,0.60241,0.35714,0.88090,0.84750
1,39477,0.24171,0.69767,0.64356,0.93119,0.60498
0,49501,0.24171,0.70755,0.69395,0.95425,0.96159
1,58997,0.20133,0.96774,0.57778,0.95376,0.67228
1,24122,0.17655,0.81081,0.77689,0.93415,0.96691
0,59040,0.17655,0.96774,0.64039,0.96813,0.63283
1,64453,0.17655,0.63559,0.39157,0.83320,0.96233
1,72481,0.17655,0.79787,0.65000,0.87906,0.17947
1,31581,0.06516,0.75758,0.44068,1.00000,0.97067
1,299652,0.06516,0.85227,0.80913,0.84929,1.00000
1,815387,0.06516,1.00000,1.00000,0.58412,0.66647
1,46650,0.00000,0.73892,0.68905,0.74604,0.88726
0,815048,0.00000,0.75377,0.48148,0.84988,0.94534
1,85745,1.00000,0.00000,0.00000,0.00000,0.00000
0,816046,0.60121,0.01515,0.02370,0.14387,0.14122
0,79249,0.08659,0.08642,0.09459,0.53576,0.66661
0,2250164,0.06015,0.00000,0.00000,0.00000,0.01384
0,12252,0.04561,0.07910,0.12857,0.56449,0.52395
0,11770869,0.03007,0.00000,0.00000,0.00000,0.00390
0,1250092,0.02133,0.09272,0.10096,0.68912,1.00000
0,6783470,0.02133,1.00000,1.00000,0.82056,0.90043
0,13415,0.01248,0.04130,0.03241,0.31050,0.31950
0,830057,0.01248,0.04341,0.03231,0.28813,0.06585
0,9370434,0.01248,0.00000,0.00000,0.00000,0.02180
0,85723,0.00885,0.08116,0.13816,0.33835,0.24434
0,7796480,0.00374,0.38889,0.38182,0.68281,0.95190
0,12389543,0.00000,0.12613,0.16279,1.00000,0.20386
0,14311759,0.00000,0.00000,0.00000,0.00000,0.01392
0,11096211,1.00000,0.00000,0.00000,0.00000,0.00272
1,45749,0.70951,0.17241,0.15179,0.41344,0.56630
0,353852,0.70951,0.00000,0.00000,0.00000,0.00000
0,5240727,0.70951,0.94828,0.46575,0.84528,0.47302
0,9454743,0.70951,0.37162,0.14912,0.75947,0.36765
0,11535592,0.70951,0.56701,0.50370,0.93521,0.85952
0,11606715,0.70951,1.00000,1.00000,1.00000,1.00000
0,12935969,0.70951,0.00000,0.00000,0.00000,0.01600
0,5964967,0.38018,0.57292,0.49635,0.83009,0.90049
0,21349,0.00000,0.36424,0.14286,0.76268,0.35513
0,1196953,0.00000,0.57292,0.56667,0.85791,0.36081
0,8751205,0.00000,0.45082,0.43312,0.91761,0.89878
0,12263674,0.00000,0.35032,0.29060,0.76714,0.85484
0,14741124,0.00000,0.88710,0.91892,0.95381,0.64949
0,16053642,0.00000,0.60440,0.52308,0.81248,0.71640
0,2794491,1.00000,0.00000,0.00000,0.00000,0.02275
0,51892,0.92547,0.43671,0.30488,0.55545,0.15127
0,40202,0.79088,0.58974,0.13812,0.64294,0.41146
0,11233414,0.69655,0.00000,0.00000,0.00000,0.04925
0,3375509,0.61315,0.00000,0.00000,0.00000,0.17221
0,49912,0.18516,0.88462,0.43668,1.00000,0.27043
0,8714303,0.18516,0.00000,0.00000,0.00000,0.09818
0,15879921,0.12454,0.00000,0.00000,0.00000,0.01130
0,23543,0.06574,0.77528,0.54745,0.55740,1.00000
0,7002798,0.05898,0.00000,0.00000,0.00000,0.00000
0,21210,0.00000,0.79310,0.59055,0.49980,0.17187
0,26530,0.00000,1.00000,1.00000,0.22234,0.03485
0,36240,0.00000,0.48592,0.22472,0.37584,0.20546
0,64700,0.00000,0.80233,0.64655,0.55624,0.08595
0,74385,0.00000,0.53282,0.27322,0.48220,0.93974
1,58967,1.00000,0.15198,0.11950,0.76323,0.36494
0,62304,0.68777,0.20354,0.11875,0.91967,0.05081
0,5581541,0.67399,1.00000,1.00000,1.00000,0.62599
0,44111,0.64304,0.15917,0.16777,0.75828,0.23894
0,53351,0.55030,0.12105,0.15200,0.40894,0.02060
0,39477,0.16643,0.15899,0.18689,0.34548,0.46634
0,39492,0.10950,0.41071,0.48718,0.56086,1.00000
0,3264752,0.05505,0.00000,0.00000,0.00000,0.03345
0,2080479,0.03287,0.00000,0.00000,0.00000,0.08505
0,6044,0.02518,0.11558,0.00000,0.40158,0.18259
0,59141,0.02288,0.06686,0.07661,0.16754,0.05050
0,14060103,0.02288,0.00000,0.00000,0.00000,0.00000
0,62346,0.00999,0.14024,0.10188,0.45613,0.05464
0,531232,0.00335,0.00000,0.00000,0.00000,0.16241
0,65177,0.00000,0.14256,0.09524,0.66949,0.04684
1,85748,1.00000,0.26761,0.31763,0.33038,0.84389
0,81439,0.10876,0.19289,0.19259,0.50280,0.76643
0,12162831,0.09346,0.00000,0.00000,0.00000,0.00000
0,51244,0.08978,0.00000,0.00000,0.00000,0.13735
0,78101,0.08899,0.22800,0.13914,0.54289,0.18221
0,4550644,0.07152,0.55340,0.62329,0.71279,0.68382
0,81454,0.05138,1.00000,1.00000,1.00000,0.81340
0,3585910,0.04232,0.38776,0.13788,0.90289,1.00000
0,10511996,0.04232,0.00000,0.00000,0.00000,0.10630
0,85499,0.03443,0.00000,0.00000,0.00000,0.04252
0,1664122,0.03124,0.00000,0.00000,0.00000,0.04180
0,12879750,0.03124,0.00000,0.00000,0.00000,0.01685
0,46923,0.02461,0.41304,0.45729,0.60052,0.66181
0,6194,0.00000,0.31148,0.23791,0.42774,0.02501
0,14151888,0.00000,0.66279,0.43961,0.70390,0.12945
1,85759,1.00000,0.00000,0.00000,0.00000,0.34596
0,39848,0.37169,0.69000,0.68702,1.00000,0.78257
0,52856,0.37169,0.40116,0.10909,0.77769,0.67105
0,777410,0.32281,0.25843,0.07463,0.75971,0.62632
0,30712,0.26298,0.24820,0.15228,0.62180,0.04954
0,304283,0.18585,0.40351,0.11628,0.83680,0.71758
0,3551590,0.18585,0.00000,0.00000,0.00000,0.00000
0,13790529,0.18585,0.64789,0.32609,0.51996,0.08174
0,2162868,0.13696,0.00000,0.00000,0.00000,0.66820
0,186007,0.07713,0.00000,0.00000,0.00000,0.05355
0,820224,0.07713,0.35385,0.18868,0.94468,1.00000
0,10855552,0.07713,0.77528,0.45802,0.86392,0.62571
0,1670,0.00000,0.48592,0.48128,0.67380,0.07378
0,11883,0.00000,1.00000,1.00000,0.58556,0.80872
0,776335,0.00000,0.80233,0.75000,0.84505,0.68609
1,85722,1.00000,0.67708,1.00000,0.28536,0.00000
0,828484,0.17783,0.27235,0.19649,0.30470,1.00000
0,14011,0.17493,0.16753,0.12500,0.36735,0.87857
0,1929664,0.15807,0.00000,0.00000,0.00000,0.00513
0,15006745,0.08647,0.27197,0.28354,0.51795,0.61085
0,60957,0.05475,0.35135,0.21538,0.61818,0.11790
0,4371323,0.04355,0.00000,0.00000,0.00000,0.00247
0,39693,0.03795,0.41667,0.22672,1.00000,0.00996
0,6549609,0.03789,0.00000,0.00000,0.00000,0.00023
0,517999,0.02109,0.45139,0.58333,0.20982,0.02053
0,4694528,0.02109,0.00000,0.00000,0.00000,0.00053
0,817918,0.00000,0.25794,0.22703,0.27007,0.01965
0,1853606,0.00000,0.00000,0.00000,0.00000,0.01933
0,2803766,0.00000,1.00000,0.28571,0.54532,0.37750
0,6738713,0.00000,0.00000,0.00000,0.00000,0.04632
1,85760,1.00000,0.75676,1.00000,0.93271,1.00000
0,450328,0.51659,0.75676,0.94231,1.00000,0.87812
0,9335249,0.29910,0.43077,0.55056,0.82289,0.93311
0,2487618,0.24366,0.53846,0.66216,0.90327,0.87821
0,13743641,0.24366,0.18301,0.24747,0.81163,0.92632
0,16460260,0.24366,0.29787,0.37121,0.73607,0.94533
0,712399,0.17220,0.13930,0.19444,0.18258,0.00635
0,5508909,0.17220,0.62222,0.60494,0.86003,0.77617
0,7790023,0.17220,0.41176,0.36704,0.72236,0.95486
0,9444810,0.17220,1.00000,0.85965,0.95392,0.95056
0,15029818,0.17220,0.29474,0.37121,0.62906,0.53763
0,7397370,0.12690,0.54902,0.44749,0.78741,0.88501
0,11660366,0.07147,0.84848,0.74242,0.84908,0.91880
0,12610686,0.07147,0.00000,0.00000,0.00000,0.00000
0,12482841,0.00000,0.43077,0.37121,0.66058,0.66196
0,51523,1.00000,0.38235,0.10238,1.00000,0.76945
1,85767,0.67066,0.25194,0.27302,0.45280,0.13230
0,66917,0.54801,0.31401,0.14552,0.49384,0.56314
0,13550088,0.32569,0.00000,0.00000,0.00000,0.01719
0,10053872,0.28053,0.00000,0.00000,0.00000,0.00000
1,7858179,0.14027,0.00000,0.00000,0.00000,0.06418
0,64387,0.08205,0.21242,0.20624,0.34952,0.32716
0,1117889,0.08205,0.58559,0.36989,0.80946,0.97641
1,11379708,0.08205,0.00000,0.00000,0.00000,0.01823
0,45749,0.00000,0.20376,0.19154,0.37638,0.87280
0,53330,0.00000,0.26104,0.23626,0.45466,0.65328
0,825179,0.00000,0.38348,0.42469,0.47776,0.53616
0,2692293,0.00000,0.00000,0.00000,0.00000,0.02349
0,6531592,0.00000,0.00000,0.00000,0.00000,0.22363
0,15259759,0.00000,1.00000,1.00000,0.85894,1.00000
